ResponseId,Poet,condition,beautiful,imagery,inspiring,lyrical,meaningful,mood_emotion,moving,original,overall_quality,profound,rhyme,rhythm,sound,theme,witty,poem_ID,word_count,line_count,stanzas,four_line_stanzas,rhymes_binary,all_lines_rhyme,first_person,Frequency,Like poetry,College Major,Background in poetry,Age,Gender,Authorship,Discrimination Response,correct
R_1OvIOOmGOhasXM3,Samuel Butler,AI,4.0,6.0,4.0,3.0,4.0,5.0,4.0,7.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,4,88,12,3,yes,yes,yes,no,A few times per year,Indifferent to poetry,I did not go to college/did not have a major,I am not very familiar with poetry,28,Female,AI,,
R_1OvRJa8qTE16lGA,Samuel Butler,AI,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,3.0,4.0,4.0,4.0,1.0,4,88,12,3,yes,yes,yes,no,A few times per year,Hate poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,54,Female,AI,,
R_1Ovl1FsCRqtcCkp,Samuel Butler,AI,6.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,4.0,3.0,6.0,5.0,5.0,6.0,4,88,12,3,yes,yes,yes,no,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",46,Female,AI,,
R_1PYu662dwEJzRCZ,Samuel Butler,human,4.0,4.0,3.0,6.0,3.0,4.0,3.0,5.0,6.0,3.0,3.0,6.0,5.0,3.0,5.0,4,88,12,3,yes,yes,yes,no,Less than once per year,Indifferent to poetry,I did not go to college/did not have a major,"I have written poetry, but not professionally",52,Female,AI,,
R_1Q4rJqnDVjnxN5D,Samuel Butler,human,3.0,4.0,2.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,6.0,4.0,4.0,4.0,4,88,12,3,yes,yes,yes,no,Never,Dislike poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,41,Male,AI,,
R_1QECYjHwRxRn4lA,Samuel Butler,human,4.0,5.0,4.0,6.0,4.0,4.0,5.0,4.0,6.0,5.0,3.0,5.0,5.0,5.0,5.0,4,88,12,3,yes,yes,yes,no,A few times per month,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",33,Male,AI,,
R_1QGGpxsVCPzNyXp,Samuel Butler,nothing,4.0,5.0,4.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,3.0,6.0,6.0,6.0,4.0,4,88,12,3,yes,yes,yes,no,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,66,Female,AI,human,0.0
R_1QbYkR9XwzwIxoM,Samuel Butler,nothing,6.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,7.0,6.0,3.0,6.0,5.0,6.0,5.0,4,88,12,3,yes,yes,yes,no,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,48,Male,AI,human,0.0
R_1Qtn3q4GM3lfedz,Samuel Butler,human,5.0,5.0,4.0,1.0,4.0,5.0,4.0,4.0,6.0,4.0,3.0,5.0,5.0,5.0,4.0,4,88,12,3,yes,yes,yes,no,Less than once per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,52,Male,AI,,
R_1XkOr0N8GKozYqt,Samuel Butler,human,4.0,3.0,2.0,6.0,3.0,4.0,2.0,6.0,4.0,2.0,3.0,7.0,5.0,4.0,5.0,4,88,12,3,yes,yes,yes,no,A few times per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)","I have read a lot of poetry, but have never written poetry",43,Female,AI,,
R_1cZodYgrDQzbY3X,Samuel Butler,nothing,5.0,6.0,4.0,6.0,5.0,5.0,4.0,6.0,6.0,5.0,3.0,6.0,5.0,6.0,5.0,4,88,12,3,yes,yes,yes,no,A few times per year,Indifferent to poetry,I did not go to college/did not have a major,I am not very familiar with poetry,21,Non-binary / third gender,AI,human,0.0
R_1dgGWYpjSpoYcV8,Samuel Butler,AI,2.0,4.0,2.0,5.0,2.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,5.0,2.0,4,88,12,3,yes,yes,yes,no,A few times per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,31,Female,AI,,
R_1doCMsvIcCfJhXM,Samuel Butler,AI,4.0,5.0,3.0,6.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,5.0,5.0,6.0,3.0,4,88,12,3,yes,yes,yes,no,Less than once per year,Like poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,30,Female,AI,,
R_1eDe4YiA2swCitS,Samuel Butler,human,1.0,5.0,1.0,6.0,2.0,5.0,2.0,6.0,6.0,2.0,3.0,6.0,6.0,6.0,5.0,4,88,12,3,yes,yes,yes,no,Never,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,50,Female,AI,,
R_1eK3RaakKYSaV0u,Samuel Butler,AI,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,4,88,12,3,yes,yes,yes,no,A few times per year,Like poetry,"English, literature, poetry, or similar",I am familiar with multiple poets and genres of poetry,49,Female,AI,,
R_1esfyZpytBeuUWq,Samuel Butler,AI,6.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,3.0,5.0,6.0,4.0,4.0,4,88,12,3,yes,yes,yes,no,A few times per year,Like poetry,I did not go to college/did not have a major,"I have read a lot of poetry, but have never written poetry",52,Female,AI,,
R_1ezY7X8EXYuLIWh,Samuel Butler,AI,4.0,4.0,3.0,5.0,3.0,5.0,3.0,4.0,5.0,4.0,3.0,6.0,5.0,6.0,5.0,4,88,12,3,yes,yes,yes,no,A few times per week,Love poetry,"English, literature, poetry, or similar","I have written poetry, but not professionally",19,Female,AI,,
R_1fjG7Re13iHCRRh,Samuel Butler,nothing,3.0,5.0,3.0,5.0,3.0,5.0,2.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,4,88,12,3,yes,yes,yes,no,Less than once per year,Indifferent to poetry,I did not go to college/did not have a major,I am not very familiar with poetry,40,Female,AI,human,0.0
R_1gCrYNVpOqJT3Re,Samuel Butler,AI,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4,88,12,3,yes,yes,yes,no,Every day,Love poetry,"English, literature, poetry, or similar","I have written poetry, but not professionally",42,Male,AI,,
R_1gTjU5pYwZXQHjy,Samuel Butler,nothing,2.0,4.0,2.0,6.0,4.0,4.0,2.0,6.0,6.0,2.0,3.0,6.0,6.0,6.0,3.0,4,88,12,3,yes,yes,yes,no,A few times per month,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",27,Female,AI,human,0.0
R_1gU3enK6sK6Fz1W,Samuel Butler,nothing,5.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,5.0,5.0,5.0,4,88,12,3,yes,yes,yes,no,A few times per year,Like poetry,I did not go to college/did not have a major,"I have written poetry, but not professionally",24,Male,AI,human,0.0
R_1gjCYQ3JwJZZ7uA,Samuel Butler,nothing,2.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,4,88,12,3,yes,yes,yes,no,A few times per month,Like poetry,"English, literature, poetry, or similar","I have read a lot of poetry, but have never written poetry",56,Male,AI,AI,1.0
R_1gkof5JmHOIW5Sf,Samuel Butler,nothing,5.0,5.0,5.0,7.0,6.0,5.0,6.0,6.0,6.0,4.0,3.0,6.0,7.0,6.0,6.0,4,88,12,3,yes,yes,yes,no,Less than once per year,Dislike poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,21,Male,AI,AI,1.0
R_1gnLt69l9rjMZd1,Samuel Butler,human,3.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,6.0,4,88,12,3,yes,yes,yes,no,Less than once per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,27,Female,AI,,
R_1guLD5WLRQsMptf,Samuel Butler,nothing,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,6.0,5.0,1.0,4.0,4.0,4.0,4.0,4,88,12,3,yes,yes,yes,no,A few times per month,Like poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,48,Male,AI,AI,1.0
R_1hBbs1LpBO5bS5F,Samuel Butler,human,4.0,6.0,4.0,6.0,5.0,6.0,4.0,5.0,6.0,3.0,3.0,7.0,5.0,6.0,4.0,4,88,12,3,yes,yes,yes,no,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",41,Female,AI,,
R_1hGaDmuwkpGEVpi,Samuel Butler,nothing,6.0,6.0,5.0,7.0,5.0,5.0,5.0,6.0,7.0,6.0,3.0,7.0,6.0,6.0,7.0,4,88,12,3,yes,yes,yes,no,A few times per month,Love poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",40,Female,AI,human,0.0
R_1hLOR1QLJh61Nuq,Samuel Butler,AI,3.0,4.0,2.0,6.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,5.0,4.0,5.0,3.0,4,88,12,3,yes,yes,yes,no,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,23,Non-binary / third gender,AI,,
R_1hSiC6D6dfpX9db,Samuel Butler,human,6.0,6.0,6.0,6.0,6.0,7.0,6.0,4.0,7.0,6.0,3.0,6.0,6.0,7.0,6.0,4,88,12,3,yes,yes,yes,no,A few times per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,71,Female,AI,,
R_1hZ2vqrg1gJRNSs,Samuel Butler,AI,3.0,3.0,3.0,6.0,3.0,4.0,3.0,1.0,3.0,1.0,3.0,6.0,5.0,4.0,5.0,4,88,12,3,yes,yes,yes,no,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",43,Male,AI,,
R_1i2Uoe8Jnp9VEVU,Samuel Butler,nothing,2.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,4,88,12,3,yes,yes,yes,no,A few times per year,Indifferent to poetry,I did not go to college/did not have a major,I am familiar with multiple poets and genres of poetry,52,Male,AI,human,0.0
R_1igtLM33jUyiGh0,Samuel Butler,AI,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,7.0,3.0,6.0,6.0,5.0,6.0,4,88,12,3,yes,yes,yes,no,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",25,Male,AI,,
R_1ik9as7P03DpHvc,Samuel Butler,human,6.0,4.0,6.0,4.0,6.0,7.0,6.0,7.0,7.0,7.0,3.0,7.0,5.0,6.0,6.0,4,88,12,3,yes,yes,yes,no,A few times per year,Like poetry,I did not go to college/did not have a major,I am not very familiar with poetry,21,Female,AI,,
R_1iqENqCEJ1g4Vk4,Samuel Butler,human,6.0,7.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,3.0,6.0,6.0,6.0,5.0,4,88,12,3,yes,yes,yes,no,A few times per month,Love poetry,"Other (math, history, philosophy, etc.)","I have read a lot of poetry, but have never written poetry",59,Male,AI,,
R_1jAKG6mk3QaGKmb,Samuel Butler,human,5.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,3.0,3.0,6.0,5.0,6.0,6.0,4,88,12,3,yes,yes,yes,no,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,45,Female,AI,,
R_1jP9JPNcuY0WwlY,Samuel Butler,human,5.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,3.0,5.0,6.0,5.0,4.0,4,88,12,3,yes,yes,yes,no,A few times per week,Love poetry,"English, literature, poetry, or similar","I have read a lot of poetry, but have never written poetry",53,Male,AI,,
R_1jPmZAxm2kuPvEq,Samuel Butler,human,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4,88,12,3,yes,yes,yes,no,Less than once per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,32,Male,AI,,
R_1jPvXwEnpSuRDnU,Samuel Butler,nothing,3.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,4.0,3.0,6.0,6.0,7.0,1.0,4,88,12,3,yes,yes,yes,no,A few times per year,Like poetry,I did not go to college/did not have a major,"I have written poetry, but not professionally",64,Female,AI,human,0.0
R_1jTjJd4ULBH0Tyh,Samuel Butler,human,5.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,3.0,5.0,5.0,5.0,6.0,4,88,12,3,yes,yes,yes,no,A few times per month,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",35,Female,AI,,
R_1jZYt3sgV4ERe2N,Samuel Butler,human,5.0,5.0,3.0,7.0,5.0,5.0,3.0,5.0,6.0,3.0,3.0,6.0,7.0,6.0,7.0,4,88,12,3,yes,yes,yes,no,A few times per year,Like poetry,"English, literature, poetry, or similar",I am familiar with multiple poets and genres of poetry,21,Female,AI,,
R_1jg2Yv5vS8JYNUo,Samuel Butler,human,5.0,3.0,5.0,7.0,5.0,4.0,5.0,4.0,6.0,4.0,2.0,7.0,6.0,4.0,4.0,4,88,12,3,yes,yes,yes,no,A few times per week,Love poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",35,Male,AI,,
R_1jiX2j26lFTru8Q,Samuel Butler,nothing,4.0,4.0,2.0,7.0,5.0,7.0,2.0,6.0,6.0,3.0,3.0,7.0,6.0,7.0,6.0,4,88,12,3,yes,yes,yes,no,A few times per year,Like poetry,I did not go to college/did not have a major,I am not very familiar with poetry,31,Male,AI,human,0.0
R_1jjsoI2CvZxegMw,Samuel Butler,AI,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,4.0,3.0,5.0,5.0,5.0,5.0,4,88,12,3,yes,yes,yes,no,Never,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,55,Male,AI,,
R_1jkNJRFK1D462YX,Samuel Butler,nothing,4.0,5.0,4.0,6.0,5.0,6.0,4.0,5.0,6.0,4.0,3.0,6.0,5.0,6.0,6.0,4,88,12,3,yes,yes,yes,no,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",66,Female,AI,human,0.0
R_1jlA95z1FaA9R9R,Samuel Butler,AI,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4,88,12,3,yes,yes,yes,no,A few times per year,Like poetry,I did not go to college/did not have a major,"I have written poetry, but not professionally",33,Male,AI,,
R_1jlmHQGzRNs0zmc,Samuel Butler,nothing,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,5.0,4.0,4,88,12,3,yes,yes,yes,no,A few times per month,Like poetry,I did not go to college/did not have a major,"I have read a lot of poetry, but have never written poetry",21,Female,AI,AI,1.0
R_1jptwHGUEIhVHeh,Samuel Butler,nothing,3.0,5.0,3.0,4.0,6.0,5.0,5.0,5.0,7.0,6.0,3.0,5.0,6.0,5.0,5.0,4,88,12,3,yes,yes,yes,no,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,49,Male,AI,human,0.0
R_1jptzZkdMm7KZhD,Samuel Butler,human,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,3.0,7.0,7.0,6.0,5.0,4,88,12,3,yes,yes,yes,no,A few times per year,Love poetry,"English, literature, poetry, or similar","I have read a lot of poetry, but have never written poetry",32,Male,AI,,
R_1jq5uw6ylUxp3j5,Samuel Butler,nothing,3.0,2.0,1.0,3.0,1.0,2.0,1.0,5.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,4,88,12,3,yes,yes,yes,no,Less than once per year,Hate poetry,I did not go to college/did not have a major,I am not very familiar with poetry,56,Male,AI,human,0.0
R_1jwD2dgUP6U3y15,Samuel Butler,nothing,5.0,7.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,6.0,4.0,5.0,5.0,4,88,12,3,yes,yes,yes,no,A few times per month,Like poetry,"Other (math, history, philosophy, etc.)","I have read a lot of poetry, but have never written poetry",30,Male,AI,human,0.0
R_1jwxjtzhM8rBNt6,Samuel Butler,nothing,3.0,4.0,3.0,5.0,5.0,4.0,4.0,3.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,4,88,12,3,yes,yes,yes,no,Never,Dislike poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,52,Female,AI,human,0.0
R_1k19dEpOT2QBn7O,Samuel Butler,human,5.0,6.0,5.0,5.0,5.0,6.0,4.0,6.0,5.0,5.0,3.0,5.0,6.0,6.0,6.0,4,88,12,3,yes,yes,yes,no,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,61,Male,AI,,
R_1kTvkdmqQxynIgG,Samuel Butler,AI,5.0,6.0,3.0,7.0,5.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,5.0,6.0,6.0,4,88,12,3,yes,yes,yes,no,Less than once per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",29,Male,AI,,
R_1l0obtnCxnn4uqy,Samuel Butler,nothing,7.0,6.0,6.0,7.0,7.0,5.0,6.0,5.0,7.0,7.0,3.0,6.0,7.0,6.0,7.0,4,88,12,3,yes,yes,yes,no,Never,Indifferent to poetry,I did not go to college/did not have a major,I am not very familiar with poetry,24,Male,AI,human,0.0
R_1laZBxyouJmr5Tr,Samuel Butler,nothing,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,4,88,12,3,yes,yes,yes,no,Never,Hate poetry,I did not go to college/did not have a major,I am not very familiar with poetry,39,Female,AI,human,0.0
R_1lgyEhyFrelUwLo,Samuel Butler,nothing,1.0,3.0,2.0,5.0,1.0,3.0,1.0,5.0,1.0,2.0,2.0,3.0,3.0,5.0,3.0,4,88,12,3,yes,yes,yes,no,A few times per month,Like poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,38,Female,AI,AI,1.0
R_1ln2blmsvSXz3tm,Samuel Butler,nothing,2.0,4.0,2.0,5.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,5.0,4.0,4.0,5.0,4,88,12,3,yes,yes,yes,no,A few times per month,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",52,Male,AI,AI,1.0
R_1lt0o1jjtdAj0XF,Samuel Butler,human,6.0,6.0,4.0,6.0,4.0,5.0,3.0,6.0,7.0,3.0,3.0,6.0,6.0,5.0,6.0,4,88,12,3,yes,yes,yes,no,A few times per month,Like poetry,I did not go to college/did not have a major,"I have written poetry, but not professionally",24,Female,AI,,
R_1mDH9FanmSIxeXk,Samuel Butler,human,7.0,6.0,5.0,7.0,5.0,7.0,6.0,7.0,7.0,6.0,3.0,5.0,7.0,6.0,7.0,4,88,12,3,yes,yes,yes,no,Never,Like poetry,I did not go to college/did not have a major,"I have written poetry, but not professionally",28,Prefer not to say,AI,,
R_1medW8kA6cjQ4mL,Samuel Butler,nothing,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,4,88,12,3,yes,yes,yes,no,Never,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,38,Male,AI,human,0.0
R_1mq4ruOBATxeBpw,Samuel Butler,nothing,2.0,4.0,2.0,6.0,3.0,3.0,2.0,5.0,5.0,2.0,3.0,4.0,4.0,5.0,5.0,4,88,12,3,yes,yes,yes,no,Never,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,37,Female,AI,AI,1.0
R_1n3K0d40e3VI8eK,Samuel Butler,human,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,4,88,12,3,yes,yes,yes,no,A few times per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,35,Female,AI,,
R_1nNHXe8KCwmYTKz,Samuel Butler,AI,5.0,5.0,6.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,3.0,6.0,4.0,6.0,6.0,4,88,12,3,yes,yes,yes,no,A few times per month,Like poetry,I did not go to college/did not have a major,I am familiar with multiple poets and genres of poetry,26,Male,AI,,
R_1oAXgjJlpRbbM7w,Samuel Butler,human,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,3.0,5.0,5.0,6.0,6.0,4,88,12,3,yes,yes,yes,no,A few times per month,Love poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",65,Female,AI,,
R_1oii7sYoyNeMKKb,Samuel Butler,human,4.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,2.0,4.0,4.0,3.0,5.0,4,88,12,3,yes,yes,yes,no,Never,Indifferent to poetry,I did not go to college/did not have a major,I am not very familiar with poetry,56,Female,AI,,
R_1omY6M3de1vBOjp,Samuel Butler,AI,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,4,88,12,3,yes,yes,yes,no,A few times per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,24,Non-binary / third gender,AI,,
R_1onfVdQqmwDqXnW,Samuel Butler,human,4.0,6.0,5.0,5.0,4.0,4.0,5.0,7.0,5.0,4.0,3.0,7.0,6.0,5.0,7.0,4,88,12,3,yes,yes,yes,no,Less than once per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,60,Female,AI,,
R_1owmB191BoiSsVw,Samuel Butler,human,2.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,4,88,12,3,yes,yes,yes,no,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",66,Female,AI,,
R_1oyUPHrmxJcLA2C,Samuel Butler,nothing,4.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,4,88,12,3,yes,yes,yes,no,A few times per year,Love poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",37,Female,AI,human,0.0
R_1pKFYBAU2zBjPbD,Samuel Butler,AI,3.0,4.0,2.0,3.0,2.0,3.0,2.0,5.0,4.0,2.0,3.0,4.0,3.0,4.0,1.0,4,88,12,3,yes,yes,yes,no,Less than once per year,Indifferent to poetry,I did not go to college/did not have a major,"I have written poetry, but not professionally",33,Female,AI,,
R_1pR1OGa1J93WBvK,Samuel Butler,human,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,7.0,7.0,7.0,4,88,12,3,yes,yes,yes,no,A few times per month,Like poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,33,Female,AI,,
R_1pR8qmj92Vrnu7V,Samuel Butler,nothing,5.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0,3.0,6.0,6.0,6.0,5.0,4,88,12,3,yes,yes,yes,no,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",73,Male,AI,human,0.0
R_1pS5epBKpAEtTSc,Samuel Butler,human,4.0,6.0,4.0,5.0,4.0,6.0,5.0,5.0,6.0,4.0,3.0,6.0,5.0,5.0,5.0,4,88,12,3,yes,yes,yes,no,Less than once per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,32,Female,AI,,
R_1pWJPT8538lonZo,Samuel Butler,nothing,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,6.0,6.0,4,88,12,3,yes,yes,yes,no,A few times per week,Like poetry,"English, literature, poetry, or similar","I have written poetry, but not professionally",50,Male,AI,human,0.0
R_1pnHRjmwNHQMFMC,Samuel Butler,human,5.0,5.0,5.0,4.0,3.0,3.0,5.0,7.0,5.0,6.0,3.0,6.0,4.0,4.0,3.0,4,88,12,3,yes,yes,yes,no,A few times per month,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,27,Male,AI,,
R_1pu0pNhKms2Bz0P,Samuel Butler,nothing,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,6.0,4.0,3.0,5.0,5.0,4.0,6.0,4,88,12,3,yes,yes,yes,no,A few times per month,Love poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",74,Male,AI,human,0.0
R_1q4FLhPbadptmKP,Samuel Butler,human,5.0,7.0,5.0,5.0,4.0,7.0,4.0,7.0,6.0,4.0,3.0,6.0,7.0,7.0,3.0,4,88,12,3,yes,yes,yes,no,A few times per month,Love poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",33,Female,AI,,
R_1r1wCldLUo8P1Lz,Samuel Butler,AI,4.0,5.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,4.0,3.0,7.0,7.0,6.0,7.0,4,88,12,3,yes,yes,yes,no,A few times per year,Indifferent to poetry,I did not go to college/did not have a major,"I have read a lot of poetry, but have never written poetry",29,Male,AI,,
R_1r9fbVfl8aWixqY,Samuel Butler,human,4.0,5.0,4.0,7.0,5.0,5.0,4.0,5.0,6.0,5.0,3.0,7.0,6.0,5.0,6.0,4,88,12,3,yes,yes,yes,no,Less than once per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",22,Male,AI,,
R_1reLpgfAQW8FMYJ,Samuel Butler,nothing,3.0,3.0,3.0,5.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,5.0,4.0,4.0,3.0,4,88,12,3,yes,yes,yes,no,A few times per month,Love poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",65,Female,AI,AI,1.0
R_1riTR6Nj679QdxX,Samuel Butler,nothing,3.0,4.0,2.0,5.0,3.0,3.0,2.0,5.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,4,88,12,3,yes,yes,yes,no,Never,Indifferent to poetry,I did not go to college/did not have a major,I am not very familiar with poetry,24,Male,AI,AI,1.0
R_1rv9mB7Otud7BN4,Samuel Butler,AI,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,5.0,4.0,4.0,4.0,4,88,12,3,yes,yes,yes,no,A few times per month,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",50,Male,AI,,
R_1rxA0XclAk3RIAy,Samuel Butler,human,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,3.0,6.0,6.0,6.0,6.0,4,88,12,3,yes,yes,yes,no,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)","I have read a lot of poetry, but have never written poetry",48,Male,AI,,
R_20M9tUzGoNI9eWI,Samuel Butler,nothing,4.0,6.0,4.0,6.0,6.0,4.0,4.0,4.0,6.0,4.0,3.0,6.0,6.0,6.0,6.0,4,88,12,3,yes,yes,yes,no,Less than once per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,68,Male,AI,human,0.0
